Gene name	NCBI gene ID	UniProtKB Gene Name ID	UniProtKB Gene Name symbol
Gm23251			
Gm26157			
Gm26188			
Snora81			
Gm25014			
Gm24136			
Gm22498			
Gm22916			
Gm23912			
Gm23556			
Gm25829			
Gm23759			
Gm23535			
Gm25877			
Gm27511			
Gm22511			
Gm24262			
Mir124a-2			
Gm27792			
Gm27396			
Gm25092			
Gm26365			
Gm26020			
Gm23453			
Gm26143			
Gm25227			
Gm23554			
Gm22733			
Gm22208			
Gm22466			
Mir741			
Gm25629			
Mir7020			
Gm27585			
Gm23826			
Gm24377			
Mir582			
Gm24902			
Mir1966			
Mir133a-1			
Gm38670			
Gm22640			
Mir490			
Mir762			
Gm23497			
Gm22774			
Gm22177			
Mir6390			
Gm23151			
Gm22063			
Gm24097			
Gm26127			
Gm22565			
Snord78			
Gm25796			
Gm24145			
1600017P15Rik			
Gm23454			
Gm26421			
Gm25217			
Gm26235			
Gm25563			
Gm27551			
Gm22394			
Gm23795			
Gm24339			
Gm23330			
Gm23117			
Mir6905			
Mir344h-1			
Gm25580			
Mir3074-2			
Gm24286			
Mirlet7a-2			
Mir5101			
Gm22997			
Gm23814			
Gm25878			
Snord1b			
Gm26325			
Gm24459			
Gm23910			
Gm24561			
Gm23370			
Mir6934			
Gm22037			
Gm27843			
Gm27596			
Gm26126			
Mir674			
Gm25378			
Gm25366			
Gm24028			
Gm24212			
Gm24936			
Gm24356			
Gm44335			
Gm25410			
Gm26398			
Gm25637			
Gm25406			
Gm26286			
Gm26490			
Gm22051			
Gm23542			
Mir365-1			
Gm24435			
Gm26040			
Gm22443			
Mir212			
Gm24884			
Gm24423			
Gm25194			
Gm23534			
Gm26280			
Snora16a			
Gm25982			
Gm24396			
n-R5s23			
Gm22658			
Gm26291			
Gm22331			
Gm25035			
Gm26138			
Gm25202			
Gm25655			
Mir6408			
Gm22988			
Mir546			
Mir181b-1			
Gm25128			
Gm22068			
Mir3075			
Gm44325			
Mir466b-7			
Gm23054			
Gm25179			
Gm28020			
Gm22345			
Gm25677			
Gm22378			
Gm25754			
Mir7080			
Gm24124			
n-R5s156			
Mir7240			
Gm24346			
Gm44464			
Gm27266			
Gm25889			
Gm27572			
Gm23326			
Gm23528			
Gm22889			
Gm27285			
Gm24460			
Gm24509			
Gm25809			
Gm22155			
Gm25595			
Gm25600			
Gm26017			
Gm44394			
Gm23509			
Gm24263			
Mir378c			
n-R5s159			
Gm24416			
Gm27785			
Snora43			
Gm24630			
Gm44333			
Gm22038			
Gm22055			
Mir192			
Gm25228			
Mir705			
Gm23658			
Gm22726			
Gm27607			
4933412A08Rik			
Gm24048			
Gm24928			
Gm44474			
Gm22788			
Mir7087			
Gm23601			
Gm24199			
Mir682			
Mir211			
Gm24083			
Mir216b			
Gm25664			
Gm22079			
Gm23645			
Gm25591			
Rnu12			
Gm22597			
Scarna3b			
Mir7005			
Gm23102			
Gm25744			
Mir7029			
Mir342			
Snord57			
Gm25726			
Gm22380			
Gm23209			
Gm26265			
Mir7079			
Mir5104			
Gm22032			
Gm23289			
Gm23083			
Gm23975			
Gm44395			
Mir7211			
Gm23630			
Gm23650			
Gm22692			
Gm24705			
Gm25820			
Gm22066			
Gm24222			
Gm26210			
Gm27626			
Gm23847			
Gm23112			
Gm25722			
Mir6358			
Gm23071			
Gm24991			
Gm44360			
Gm26058			
Gm22819			
Mir346			
Gm26276			
Gm26367			
Gm27533			
Gm24594			
Gm24279			
Gm23125			
Gm23766			
Mir21a			
Mir6983			
n-R5s71			
Gm27905			
Gm22472			
Gm22660			
Gm26124			
Gm23499			
Gm22212			
Gm24185			
Gm26247			
Gm25426			
n-R5s182			
Gm23449			
n-R5s211			
Gm22469			
n-TStga1			
Gm22215			
Mir652			
Gm26097			
Mir3095			
Mir29a			
Mir541			
Gm23103			
Gm27741			
Gm26194			
Mir485			
Gm44353			
Gm44454			
Gm22607			
Gm25204			
Gm26243			
Gm25612			
Mir3110			
Gm27501			
Gm27899			
Gm23078			
Gm25984			
Gm26213			
Gm25261			
Gm26310			
Gm22522			
Mir669o			
Mir7094-1			
Mir1931			
Gm23704			
Gm26164			
Gm27869			
Gm24648			
Gm44299			
Gm22938			
Gm22864			
Gm26315			
Gm23345			
Gm44500			
Gm23247			
Gm25959			
Gm24748			
Gm26320			
Ccl27a	100039939	Q9Z1X0	Ccl27
Gm23304			
Gm23222			
Gm24315			
Gm22390			
Gm25337			
Snord61			
Gm22337			
Mir6420			
Gm25458			
Gm23312			
Gm27740			
Mir3087			
Rnu1a1	19842		
Gm27634			
Gm25032			
Gm23240			
Rn7s1			
Gm24791			
Gm26059			
Mir6354			
Snord50b			
Mir7230			
Gm25064			
Gm23055			
n-R5s201			
Gm25862			
Gm25093			
Gm26245			
Mirt2			
Gm23315			
Gm22379			
Gm24036			
Gm22406			
Gm25869			
n-R5s142			
Gm22202			
Gm23934			
Mir1187			
Mir7232			
Gm24726			
n-R5s89			
Gm22442			
Gm25855			
Mir3101			
Snord80			
Gm25865			
Gm25163			
Gm22030			
Gm24276			
Gm22324			
Mir449b			
Gm23706			
Mir7082			
Mir664			
Gm24272			
Gm44343			
Gm25168			
Gm24167			
Gm24009			
Rpph1			
Gm22831			
Mir6407			
Gm22887			
Gm24240			
Gm24429			
AC124606.2	100039010		
Gm22687			
Gm24123			
Gm22194			
Gm26022			
Gm23025			
Gm24883			
Gm23779			
Gm23889			
Gm26485			
Mir6951			
Gm22917			
Gm22942			
Mir489			
Mir330			
Gm23972			
Gm27853			
Gm23642			
Gm23279			
Gm25927			
Gm26445			
Gm22989			
Gm44302			
Gm22430			
Gm44310			
Gm27921			
Gm23021			
Gm22284			
Mir6910			
Mir5129			
Gm24810			
Gm22671			
Mir219b			
Mir7659			
Gm23679			
Gm23253			
Gm26156			
Gm26078			
Gm11011		D3Z3L9	Gm11011
Mir5118			
Gm27993			
Gm24138			
Gm25007			
Gm25482			
Gm25747			
Gm25188			
n-R5s90			
Mir8110			
Gm26014			
Gm23665			
Gm24140			
Gm24345			
Gm24115			
Gm25581			
Gm24226			
Gm27591			
Mir6236			
Gm23139			
Gm22235			
Gm24677			
Gm26283			
Gm24395			
Mir6377			
n-R5s125			
Gm25558			
4930465K10Rik			
Gm24623			
Mirlet7i			
Gm25798			
Gm25193			
Gm22975			
Mir23a			
Mir295			
AC132444.1			
n-R5s64			
Gm22531			
Rprl3			
Gm22616			
3110021N24Rik		J3QMN2	3110021N24Rik
AC140325.2	100503733		
Btbd35f29	100862067	J3QML3	Btbd35f30
Gm25412			
Mir28a			
Gm25939			
Gm25897			
Gm25978			
Gm26456			
Gm24997			
Gm23838			
Gm22920			
Gm26182			
Gm22264			
Gm22561			
Gm24945			
CR974586.4			
Mir6715			
Gm24213			
Gm24494			
Gm9988			
Gm24978			
Mir491			
Gm21833		J3QPK1	Gm21833
Gm24585			
Snora65			
Gm21750		L7N228	Gm21750
Gm26115			
Gm10974		D3YX89	Gm10974
9430025C20Rik			
AC132444.5			
Gm24268			
Mir802			
Gm22567			
Gm26392			
Gm22974			
Ighv1-13		A0A075B5I0	Ighv1-13
n-R5s30			
Olfr290	258411	Q7TS13	Olfr290
Gm22122			
Gm9877			
Gm24300			
Gm10583			
Gm10985		F6T1P1	Gm10985
Gm17490		E9Q206	Gm17490
AC125149.4			
Gm10620			
Mir669d			
Gm22019			
Gm22336			
Gm23094			
Gm22716			
Gm23716			
Gm22590			
n-R5s204			
Gm10720		D3Z1I5	Gm10720
Gm11032		F6ZRP0	Gm11032
Mir7115			
Gm21748		Q3UE70	Gm21748
Gm11020		F6ZGD5	Gm11020
Snora20			
Gm26465			
Gm23226			
Mir6898			
Gm23100			
Mir344d-3			
Fam205a4	545611	C0HKD1	Fam205a2
Fam205a4	545611	C0HKD2	Fam205a3
Fam205a4	545611	C0HKD3	Fam205a4
Fam205a4	100043920	C0HKD1	Fam205a2
Fam205a4	100043920	C0HKD2	Fam205a3
Fam205a4	100043920	C0HKD3	Fam205a4
Fam205a4	100862261	C0HKD1	Fam205a2
Fam205a4	100862261	C0HKD2	Fam205a3
Fam205a4	100862261	C0HKD3	Fam205a4
Fam205a4	100862324	C0HKD1	Fam205a2
Fam205a4	100862324	C0HKD2	Fam205a3
Fam205a4	100862324	C0HKD3	Fam205a4
Gm26346			
Mrto4-ps2			
Gm47296			
Gm23167			
Gm23170			
Gm17545		F7A3L5	Gm17545
Gm22595			
Gm22914			
Gm25748			
Gm25615			
Mir344f			
Gm25152			
AC165294.3	100862202		
Gm22668			
Gm10689			
Gm25015			
Csprs	114564	Q8BYZ8	Csprs
Csprs	665378	Q8BYZ8	Csprs
Gm25554			
Gm23671			
Gm22637			
Mir26a-2			
Gm10188		Q3V432	Gm10188
Gm22654			
Ccl21b	100041504	P86792	Ccl21b
Ccl21b	100041504	P86793	Ccl21c
Gm23636			
Gm10736			
Rpl27a-ps2			
Gm24812			
AC133103.4			
Gm25203			
Gm26741		M0QW83	Gm26741
Gm22021			
Gm26056			
Gm27383			
Mir3473g			
Gm27924			
Gm27316			
AC133103.7			
AC132444.4			
Gm23342			
Ighv5-8		A0A075B676	Ighv5-8
Gm10999		F6Q4M4	Gm10999
Gm24347			
Gm3893		E9Q1I1	Gm3893
Gm25516			
Mir467a-7			
Gm4479			
Mir692-2			
Gm24207			
Gm24358			
Gm22608			
Gm23764			
Gm22680			
Mir143			
Gm25353			
Mir6926			
Gm21836		O88229	Gm21836
Mir666			
Gm17542		F6SK43	Gm17542
Gm25770			
Mir184			
Gm23099			
Mir1947			
Gm22480			
Gm27754			
Gm5453			
n-R5s61			
Gm22259			
Gm23550			
Gm24490			
n-R5s149			
Gm24931			
Gm24118			
Mir34c			
Gm22418			
Gm23416			
Gm24854			
Gm24704			
Gm25448			
Gm23638			
Gm22985			
Gm25215			
Gm6020		O88222	Gm6020
Mir329			
Gm23864			
Gm25842			
Mir6947			
Gm47301			
Gm22460			
n-R5s46			
Gm6365			
Gm25377			
Mir344-2			
Gm23994			
Gm22596			
Gm23730			
Mir378b			
Gm23086			
Mir93			
Gm23965			
Mir467a-1			
Mir7213			
Mir1949			
Mir297b			
n-R5s5			
Mir6987			
Gm8334		F7CD45	Gm8334
Gm24519			
Gm24375			
Gm24197			
Mir467a-5			
Mir6938			
Mir7071			
Gm25117			
Gm24021			
Gm24045			
Gm24088			
Gm25023			
Gm10563		F6WIE4	Gm10563
Gm25201			
Gm10719		J3QM83	Gm10719
Gm10719		E9Q7T3	Gm10719
Gm10719		D3Z1I6	Gm10719
Gm20721		E9Q2U8	Gm20721
Mir6394			
Gm23951			
Gm25048			
Gm23674			
Gm24947			
Gm25908			
Gm24951			
Gm24109			
Mir16-2			
Gm26323			
Gm25451			
Gm26183			
Gm22495			
Mir871			
n-R5s62			
Gm22069			
Gm24632			
Gm24179			
Gm24933			
Gm24781			
Gm22514			
Gm24984			
Gm23904			
Mir7234			
Gm26240			
Gm26227			
Gm27875			
Gm17711			
Mir1950			
Gm25200			
Gm25832			
Gm23555			
Mir3068			
Gm25884			
Gm27656			
Gm24709			
Gm22792			
Gm47284			
Gm24254			
Gm27715			
Mir703			
Gm24759			
Gm10582			
Gm24502			
Mir7226			
Gm23971			
Gm23470			
Mir669a-9			
Gm25698			
Gm23791			
Mir29b-1			
Gm22693			
Mir6990			
Gm26657		Q9CVR1	Gm26657
Gm23265			
Mir7676-1			
Gm23363			
Gm23625			
Gm23620			
Gm22884			
Mir324			
Snora19			
Gm24614			
Mir6406			
Mir3084-2			
Mir200b			
Gm22836			
Gm23736			
AC125149.1			
Gm25856			
Gm24440			
Mir466d			
Mir5132			
Mir7074			
Gm24905			
Gm25145			
Gm24378			
Gm23278			
Gm24278			
Gm24491			
Mir7059			
Gm24119			
Gm22034			
Gm22777			
Gm23210			
Gm21863		J3KMP8	Gm21863
Gm26474			
AC168977.1	102638047		
Gm4883			
Gm25011			
Gm23140			
Rnu3a			
Mir450b			
Gm24496			
Mir543			
Gm24016			
n-R5s118			
Gm25651			
Gm25423			
Scarna9			
Gm23805			
Gm22254			
Gm25173			
Gm25141			
Mir3059			
Mir669d-2			
Gm23047			
Mir1964			
Mir1945			
Gm27605			
Gm25024			
Gm24890			
Gm23456			
Mir127			
Snora23			
Gm23587			
Gm27731			
Gm22231			
Gm24495			
Gm22783			
Gm44318			
Gm25052			
Gm26374			
Mir873b			
Gm27476			
Mir6368			
Gm24756			
Gm25267			
Gm23532			
Gm27668			
Gm25297			
Gm22713			
Gm44354			
Gm24189			
Mir547			
Gm23377			
Gm26381			
Gm27595			
Snord22			
Gm24200			
Gm22811			
Gm24999			
Gm24437			
Gm24919			
Gm22058			
Gm23758			
Gm25384			
Gm25334			
Gm22503			
Mir297a-3			
Gm23747			
Gm22095			
Gm22276			
Mir214			
Gm24294			
Gm24098			
Mir1927			
Gm26495			
Gm25255			
Gm24923			
Gm26350			
Gm26175			
Gm27597			
Mir718			
Gm26214			
Mir669p-2			
Mir1934			
Gm23273			
Mir7040			
Gm27979			
Mir1930			
Gm24543			
Gm25361			
Gm25214			
Gm22602			
Rnu11			
Gm22316			
n-R5s39			
Gm26489			
Nkx2-2os			
Gm23040			
Gm23179			
Gm22871			
Gm25528			
Gm24163			
Gm23569			
Mir30c-2			
Gm24840			
n-R5s173			
Mir6904			
Gm49799			
Gm23649			
Gm22851			
Gm23776			
n-R5s8			
Gm25097			
Gm24667			
Gm24269			
Gm23144			
Gm22544			
Gm24418			
Mir6413			
Mir6945			
Mir344h-2			
Mir5124b			
Mir7687			
Snord43			
Gm25673			
Snord116l15			
Gm27580			
n-R5s111			
Gm22216			
Gm25107			
Gm25771			
Mir7006			
Gm24751			
Gm22519			
Mir350			
Gm27839			
Gm22489			
Gm22945			
Mir5625			
Gm28033			
Gm24977			
Gm25687			
Mir6978			
Gm23193			
Gm25074			
Gm22575			
Gm22956			
Gm23238			
Gm24452			
Gm24392			
Mir1251			
Gm25435			
Gm24471			
Mir7067			
Gm24173			
Gm44352			
Gm25950			
Mir6974			
Gm23988			
Gm25653			
Gm24715			
Gm23618			
Gm6960			
Mir1895			
Gm25081			
Gm25656			
Gm22174			
Gm25129			
Mir1894			
Gm23504			
Mir7646			
Gm25779			
Gm44396			
Gm10780			
Gm26329			
Gm25780			
Gm22365			
Gm25494			
Gm22218			
Gm25415			
Gm23338			
Gm22061			
Gm26055			
Gm24306			
Mir669a-3			
Gm23098			
Gm24943			
Mir467g			
Gm23837			
Mir675			
Gm25608			
Gm25241			
Gm25813			
Gm22193			
Gm26298			
Gm10160		F6Y577	Gm10160
Gm24573			
Gm23629			
Gm22207			
Gm27490			
Gm24060			
Gm44298			
Gm24250			
Gm25772			
n-R5s108			
Mir5622			
Gm25262			
Gm25836			
Gm22311			
Gm24728			
Gm22136			
Gm23899			
Gm25648			
Gm27379			
Gm22108			
Gm17268		F7AKR5	Gm17268
Gm23900			
Gm22112			
Gm47297			
Gm25009			
Mir7047			
Gm25162			
Snord15a			
Gm25102			
Snord118			
Gm22236			
Gm25597			
Mir7671			
Gm22247			
Gm25789			
Gm23707			
Gm23377			
Gm22180			
Gm25610			
Gm26313			
Gm25956			
Mir6540			
Gm23715			
AC133103.2	100503923		
Mir6537			
Gm23903			
n-R5s169			
Gm24072			
Gm22191			
Mir509			
Gm24503			
Gm23452			
Gm22669			
Gm22056			
Gm25693			
Gm25574			
Mir7077			
Mir6481			
Gm22785			
Gm24903			
Gm22731			
Gm25630			
Mir195b			
Gm23973			
Gm25833			
Gm24399			
Gm22558			
Gm23269			
Mir302c			
n-R5s70			
Gm22639			
Gm28006			
Gm26202			
Gm24391			
Gm24461			
Gm23536			
Gm24359			
Gm23041			
Gm44308			
Gm23116			
Gm26176			
Gm23921			
Gm27651			
Gm24316			
Gm23231			
Gm49349			
Gm25775			
Gm24813			
Gm27640			
Gm22372			
Gm26230			
Gm25197			
Gm22226			
Gm25284			
Gm26257			
n-R5s168			
Gm23375			
Gm27901			
Gm23839			
Gm22392			
Mir6986			
Gm44330			
Gm25393			
Snora69			
Gm23402			
Gm25617			
Gm22915			
Gm27646			
Gm24674			
Gm26303			
Mir709			
Gm22165			
Gm25134			
Gm44471			
Mir7578			
Gm44461			
Gm22342			
Gm24217			
Gm26396			
Gm22868			
Mir129-2			
Mir135a-1			
Gm22904			
Gm24557			
Gm22967			
Gm27326			
Gm24434			
Mir7652			
Mir3970			
Snord47			
Gm22600			
Mir1912			
Gm25263			
Gm22455			
Mir694			
Gm26476			
Gm26062			
Gm23943			
Snord8			
Gm22080			
Gm24713			
Gm23027			
Mir7660			
Gm24211			
Gm25717			
Mir6376			
Gm26413			
Mir300			
Gm27300			
Gm26018			
Mir497b			
Gm24877			
Mir511			
Mir1971			
Gm22501			
Gm23104			
Gm22299			
Gm25442			
Mir6956			
Mir7651			
Gm27998			
Gm22317			
Gm22817			
Gm26012			
Gm25489			
Gm23386			
Gm25070			
Mir7224			
Gm26083			
Gm23327			
Gm22358			
Gm24792			
Gm24183			
Gm25898			
Gm22486			
Gm24398			
n-R5s183			
Mir148a			
Mir6351			
Snord80			
Gm24061			
Mir7647			
Gm25995			
Gm27818			
Gm22493			
Mir875			
Gm27373			
Gm22664			
Gm22925			
Gm23000			
Gm25252			
Gm24624			
Gm23922			
Gm23132			
Gm23014			
Gm25089			
Gm22101			
Gm22223			
Mir137			
Gm25788			
Gm27486			
Mir7665			
Gm25246			
Gm26413			
Gm27306			
Gm26272			
Mir134			
Gm22649			
Gm22117			
Gm24670			
Gm25972			
Gm22138			
Gm25295			
Gm24205			
Gm24389			
Gm22398			
Gm27599			
n-R5s178			
Gm23182			
Gm47294			
Gm24696			
Gm25038			
Gm25471			
Gm27854			
Gm24357			
Gm24886			
Gm24445			
Gm23303			
Mir200c			
Gm23095			
Gm23349			
n-R5s2			
Mir7031			
Gm24920			
Gm22908			
Mir215			
Snord116l17			
Gm24731			
Gm22892			
Mir466c-2			
Gm25004			
Gm25834			
Gm25394			
Gm22883			
Mir208b			
Mir7215			
Gm23259			
Mir7119			
Gm23530			
Gm24499			
Gm27672			
Gm44341			
Gm24171			
Gm26064			
Gm26050			
Gm25624			
n-R5s128			
Gm24296			
Gm22902			
Gm25184			
Gm25588			
Mir6929			
Gm25571			
Gm23343			
Gm26049			
Gm22798			
Gm22065			
Gm24602			
Mir6379			
Gm24113			
Gm24402			
Mir6995			
Gm25703			
Gm25285			
Mir199a-1			
Mir8101			
Gm25071			
Mir7228			
Gm22033			
Gm24204			
Mir466p			
Mir6950			
Gm25783			
Gm23331			
Gm24892			
Mir1224			
Gm27635			
Mir5623			
Gm22623			
Rn7s2			
Mir6969			
Gm23300			
Gm23700			
Gm23613			
Scarna3a			
Gm25253			
Mir133a-2			
Mir465d			
Gm25232			
n-R5s60			
Gm49346			
Gm26168			
Gm26013			
Mir5616			
Mir374b			
Mir704			
Gm24929			
Gm25166			
Gm24313			
Gm23734			
Gm22279			
Gm25433			
Gm23022			
Gm44494			
Gm23740			
Gm22199			
Gm24870			
Mir7688			
Gm25993			
Gm24079			
Gm22438			
Mir8104			
Gm27631			
Gm23316			
Mir1a-2			
Gm22456			
Mir7242			
Gm22059			
Mir3966			
Gm22435			
Gm27704			
Gm23225			
Gm24013			
Mir410			
Gm26130			
Mir6398			
n-R5s69			
Gm25825			
n-R5s51			
Mir3475			
Gm23911			
Gm24257			
Gm24191			
Gm27320			
Gm25239			
n-R5s136			
Gm27884			
Gm24542			
Gm24601			
Gm23394			
Gm24771			
Gm24657			
Gm25806			
Gm26372			
Gm26133			
Gm23958			
Gm25211			
Gm23124			
Mir377			
Gm22813			
Gm24683			
Gm22987			
Gm24343			
Snord96a			
Mir130a			
Gm22414			
Gm25593			
Gm23892			
Gm25389			
Mir3090			
Gm22584			
Gm23475			
Gm22090			
Mir5615-2			
Gm22327			
Mir669a-6			
Gm24237			
Gm22980			
Gm24889			
Gm22072			
Gm44495			
Gm23887			
n-R5s194			
Gm25529			
Gm23865			
Gm22793			
Gm23381			
Gm25741			
Gm23668			
Gm27711			
Gm25773			
Gm27682			
Gm25125			
Gm27861			
Gm23896			
Gm22391			
Mir7018			
Gm26181			
Gm23192			
Gm25226			
Mir743b			
n-R5s34			
Mir6401			
Gm22738			
Gm26167			
Gm23229			
Mirlet7c-1			
Gm22813			
Gm24184			
Gm22605			
Mir1946b			
Gm25025			
Gm25740			
Gm22334			
Mir466n			
Gm25293			
Mir7231			
Gm23087			
Mir6991			
Gm26375			
Mir6546			
n-R5s100			
Gm27735			
Gm44485			
Gm22790			
Gm24153			
Mir697			
Gm25943			
Gm24896			
Gm27742			
Mir206			
Gm23212			
Gm24911			
Gm25365			
Gm25599			
Gm23986			
Gm26411			
Gm23130			
Mir5134			
Gm26430			
Gm22426			
Gm24839			
Mir203			
Gm26444			
Gm22927			
Rnu3a			
Snord116l4			
Gm26344			
Gm23782			
Gm25614			
Gm22477			
Gm23500			
Gm22491			
Gm24125			
Mir8102			
Mir362			
Gm23356			
Mir7045			
Mir7064			
Gm24108			
Gm25186			
Gm26071			
Gm24096			
Mir34a			
Snord49b			
Gm23459			
Gm26004			
Gm23197			
Gm25382			
Gm23732			
Mir678			
Mir8119			
Gm27315			
Gm22620			
Gm25091			
Snord19			
Mir6371			
Gm24924			
Snord116l9			
Gm24565			
Mir1843a			
Gm25644			
Snord83b			
Gm27610			
Mir8112			
Gm27554			
Mir3473b			
Gm25551			
Mir6375			
Gm25903			
Gm22120			
Gm24755			
Gm44313			
Gm25585			
Gm25135			
Gm27926			
Gm24916			
Mir7218			
Gm25049			
Mir5130			
Gm25230			
Gm27913			
Gm23796			
Gm24283			
Gm22370			
Gm25861			
Gm25820			
Gm22911			
Mir3088			
Mir191			
Mir3104			
Gm25470			
Gm23337			
Gm23184			
Gm25336			
Mir1946a			
Mir669m-2			
Mir292b			
Gm26343			
Gm26067			
Gm25658			
Gm44300			
Gm23191			
Gm24872			
Gm27717			
Gm25723			
Gm25005			
Gm23967			
Gm25794			
Gm22566			
Snora70			
Mir3093			
Gm25958			
Mir701			
Snora62			
Gm26464			
Gm23579			
Mir3057			
Gm27549			
Gm24908			
Gm27952			
Gm22820			
Gm26449			
Gm26493			
Gm22385			
Gm24774			
Mir3084-1			
Gm22330			
Mir421			
Gm22233			
Gm23216			
Mir3066			
Gm27516			
Gm25238			
Gm24579			
Gm24525			
Gm27443			
Mir7022			
Gm49348			
Gm22971			
Gm24158			
Gm22894			
Mir145b			
Mir6908			
Gm24020			
Gm25668			
Gm25601			
Gm27703			
Gm25440			
Gm22701			
Gm44497			
Mir3097			
Gm24939			
Gm23242			
Gm24075			
Mir6972			
Snord55			
Mir5126			
Mir3962			
Gm23451			
Gm23190			
Gm22592			
Mir376c			
Mir103-2			
Gm27601			
Gm25823			
Gm24901			
Gm26104			
Mir1264			
Gm21876		F6XK35	Gm21876
Gm23286			
Gm9987			
AC140325.1			
Mir3070a			
Mir7054			
Gm22252			
Gm23127			
Gm27361			
Gm44479			
Gm25372			
Gm24750			
Gm10401		E9Q3K6	Gm10401
Rnu3b4			
n-R5s112			
Mir7221			
Gm24831			
n-R5s56			
Gm25714			
Mir3099			
Gm26236			
Gm22548			
Mir466j			
Gm26066			
Gm22973			
Gm25663			
Gm25325			
Snord99			
AC132444.6			
Mir7044			
Gm22272			
Mir3968			
Gm23664			
Gm23714			
Gm26467			
Mir290b			
Gm26036			
Gm44489			
Gm24533			
Gm22789			
Gm22225			
Gm25965			
Gm26016			
Gm26217			
Gm22093			
Gm25462			
Gm10181		F6VC88	Gm10181
Gm24059			
Gm27639			
Gm23511			
Gm25540			
Gm26287			
Gm23801			
Gm25486			
Gm23198			
Gm21596			
Gm22520			
Il11ra2	100861969	P70225	Il11ra2
Mir1198			
Gm23389			
Gm22614			
Mir669m-1			
Gm23239			
Mir6389			
Gm22933			
Gm24837			
Gm25635			
Gm25178			
Gm22939			
Gm22588			
Gm25250			
Gm24976			
Mir19b-2			
Gm23824			
Gm24111			
Gm22157			
Gm22909			
Gm25488			
Mir3089			
Snora78			
Gm23119			
Gm23450			
Gm23771			
Gm25859			
Gm24069			
Gm23830			
Mir5615-1			
Gm25190			
Gm26354			
Gm26443			
n-R5s92			
Gm25915			
Gm25883			
Gm25562			
Mir297-1			
Gm23007			
Gm22313			
Gm27820			
Gm25634			
Mir466l			
Gm44378			
Gm26347			
Gm23120			
Gm22064			
Gm22470			
Gm22890			
Gm25643			
CAAA01205117.1			
Gm27332			
Gm23287			
Gm25352			
Gm23510			
Mir669a-5			
Gm24548			
Gm23276			
Gm27957			
Gm22826			
Mir7k			
Gm22932			
Mir6402			
Gm22360			
Gm25213			
Gm22504			
Gm22518			
Gm22422			
Gm24866			
Mir7027			
Gm24284			
Mirlet7a-1			
Gm23245			
Gm44329			
Mir6345			
Mir3102			
2410024N13Rik			
Gm22085			
Mir151			
Mir3077			
Gm26195			
Mir218-1			
Mir466m			
Gm25951			
Gm26425			
Gm27796			
Gm24338			
Gm22808			
Gm25370			
Gm24256			
Gm22767			
Gm22509			
Gm24285			
Gm23044			
Gm11116			
Rnu3b1			
Gm25860			
Mir8092			
Gm23749			
Mir146b			
Mir1899			
Gm25875			
Gm24208			
Gm24030			
Gm9985			
Mir3098			
Mir30d			
Gm25706			
Gm23995			
Gm44377			
Gm24568			
Gm25457			
Mir669a-8			
Gm22934			
Gm24099			
Snord14a			
Mir412			
Gm26015			
Gm11099		F7CV60	Gm11099
AC140325.4	665755		
Gm25777			
Gm25216			
Gm25596			
Gm25808			
Gm24596			
Gm24135			
Gm44385			
Gm24912			
Gm24297			
n-R5s28			
Gm22612			
Gm23559			
CR974586.2			
Gm28002			
Gm27542			
Gm26248			
Gm25776			
Gm25949			
Gm17555		F6U8B9	Gm17555
n-R5s151			
Gm22576			
Gm49800			
n-R5s102			
Mir874			
Snora52			
Gm27826			
Mir6952			
Gm22100			
AC125178.2			
Gm22714			
Gm23741			
Mir142b			
Gm25792			
Mir30a			
Mir1962			
Gm6091			
Mir291b			
CT868723.1			
Gm25625			
Gm9959			
Mir302d			
Gm25735			
Gm24651			
Mir466b-8			
Gm25210			
Gm22374			
Gm22325			
Gm24873			
Gm25807			
Snord45c			
4930515G13Rik			
Mir15b			
Gm27849			
Gm24143			
Gm10813			
Gm24760			
Gm23767			
Gm26482			
n-R5s180			
n-R5s80			
Gm25085			
Gm23969			
Gm22751			
Gm50450			
Gm22275			
Mir1961			
Gm25936			
Gm25058			
n-R5s105			
Gm22533			
Mir6417			
Gm21830		J3QMJ3	Gm21830
Gm11042		F6VZP0	Gm11042
Gm22990			
Gm22303			
Gm26457			
Mir367			
Gm24164			
Gm10128		L7N2B6	Gm10340
Gm25870			
Gm25072			
Gm22673			
Gm24303			
Gm24154			
Gm24251			
Gm23923			
Gm27972			
Gm44376			
Gm26389			
Mir8098			
Gm23097			
Gm23443			
Gm24842			
Gm17364		F6QIW7	Gm17364
Gm24334			
Mir344i			
Poll	56626	Q9QXE2	Poll
Gm22481			
Gm22629			
Gnptg	214505	A0A140T8R4	Gnptg
Gnptg	214505	A0A0R4J0H5	Gnptg
CAAA01118383.1	236082		
Gm24545			
n-R5s48			
Snord82			
Gm25057			
Gm24448			
Mir467d			
Gm23483			
Gm27782			
Gm26021			
Gm24049			
Gm22906			
Mir1906-2			
Gm10217		F7BLD2	Gm10217
Gm17450			
Mir676			
Gm25294			
Snord85			
Gm23527			
Mir6981			
Mir341			
Gm22298			
Gm22036			
Mir7034			
Gm24112			
Gm25650			
Gm17631		F7CVU0	Gm17631
Gm25979			
Gm23692			
Mir7041			
Gm22912			
Snora47			
Mir465			
Gm23523			
Gm22740			
Gm24438			
Gm22156			
Gtf2f1	98053	Q3THK3	Gtf2f1
Gm23243			
Gm24817			
n-R5s216			
Gm26477			
Gm22121			
